run_date,category,query,location_name,input_zip,item_id,upc,name,brand,category_path,category_node,parent_category,sale_price,msrp,discount_pct,customer_rating,num_reviews,available_online,stock,product_url,lookup_error
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,1201519227,850043359029,Truffletopia | Bulk White Truffle Oil | Extra Virgin Olive Oil | 33.81 oz (1L) Can,unknown,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,65.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1201519227,
2026-03-01,olive_oil,extra virgin olive oil 1 liter,Redmond,98052,700995578,858566002392,"Aleta, Organic PDO Extra Virgin Olive Oil, Certified Single Estate Messara Valley Greece, Award-Winning First-Cold Press, Traceable & Kosher, 1 Lt (33.8 oz.) Tin",Aleta,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,37.95,39.95,5.01,4.8,8.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D700995578,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,577293810,096619710553,Kirkland Signature Extra Virgin Italian Olive Oil 2 L,Kirkland Signature,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,45.52,61.71,26.24,4.6,21.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D577293810,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,922877656,371655300402,"Kirkland Signature 2 x Organic Extra Virgin Olive Oil, 2 Liters - SET OF 4",Kirkland Signature,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,144.95,156.25,7.23,5.0,1.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D922877656,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,18175364908,070404009039,"Pompeian Smooth & Fruity Extra Virgin Olive Oil, 2 L",Pompeian,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,32.99,,,5.0,1.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D18175364908,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,714620818,039153011182,"Colavita Organic Extra Virgin Olive Oil, First Cold Pressed, Imported from Italy, 2 Liters",Colavita,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,54.99,0.0,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D714620818,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,19376552137,725821100752,Borges Extra Virgin Olive Oil 2L 67.6 fl oz,Borges,Home Page/Food/Pantry/International foods/European & Mediterranean,976759_976794_3854465,,45.0,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D19376552137,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,527584597,371655339464,Kirkland Signature Organic Extra Virgin Olive Oil 2L (2QT 3.6 fl. oz)-set 4,Kirkland Signature,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,145.24,145.0,-0.17,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D527584597,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,534173164,768253158670,"Extra Virgin Italian Olive Oil, 2 L",EP,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,49.98,0.0,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D534173164,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,407850202,096619420438,"2 Pack | Kirkland Signature Organic Extra Virgin Olive Oil, 2 L",Kirkland Signature,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,57.99,,,5.0,3.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D407850202,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,474788994,888670073223,"Wellsley Farms Organic Extra Virgin Olive Oil, 2L",Wellsley Farms,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,37.64,48.66,22.65,0.0,0.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D474788994,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,645755950,371655339471,Kirkland Signature Organic Extra Virgin Olive Oil 2L (2QT 3.6 fl. oz)-set 10,Kirkland Signature,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,400.75,400.75,0.0,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D645755950,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,5202769455,604965250861,"De La Rosa 613 Extra Virgin Olive Oil, 2 L",Delarosa613,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,31.98,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5202769455,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,1455409348,759242893757,"3 Pack | Kirkland Signature Organic Extra Virgin Olive Oil, 2 L",Kirkland Signature,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,94.99,140.27,32.28,5.0,1.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1455409348,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,644774545,371655300419,"Kirkland Signature 2 x Organic Extra Virgin Olive Oil, 2 Liters - SET OF 10",Kirkland Signature,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,400.75,400.75,0.0,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D644774545,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,1238378419,,Alhorro extra virgin Moroccan olive oil 1-2L,Alhorro,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,29.9,29.99,0.3,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1238378419,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,569824677,096619433872,"Kirkland Signature hZKjAt Organic Extra Virgin Olive Oil, 2L (5 Pack)",Kirkland Signature,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,135.99,,,1.0,1.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D569824677,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,15467151473,100141522499,"Pack of 2 - TJs Extra Virgin Olive Oil, Liter 33.8 Fl Oz",TJS,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,36.95,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15467151473,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,565355304,041790004427,Bertolli Extra Light Olive Oil (2 L),Bertolli,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,30.99,23.78,-30.32,4.8,5507.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D565355304,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,905673127,850455000113,Antonio Celentano Extra Virgin Olive Oil 1 Liter PET Bottle 2 Pack,Antonio Celentano,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,58.0,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D905673127,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,2436649325,723651252061,Pompeian Robust Extra Virgin Olive Oil 68 fl oz (Pack of 2),Pompeian,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,55.94,57.97,3.5,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D2436649325,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,12565370940,,Kirkland Signature Organic Cold Pressed Extra Virgin Olive Oil - 2 L,Kirkland Signature,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,49.99,48.99,-2.04,,,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D12565370940,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,15399355177,460325005034,"(2 pack) La Espanola Extra Virgin Olive Oil, 68 FL oz",La Española,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,59.96,,,4.4,36.0,False,Not available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15399355177,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,14789673489,661270946759,"Organic Extra Olive Oil, 67.68 Fluid Ounce",Unbranded,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,55.0,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14789673489,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,19194464615,462517376540,"(2 pack) ZOE Extra Virgin Olive Oil 1L (33.8 fl oz), First Cold-Pressed",ZOE,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,55.98,59.98,6.67,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D19194464615,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,1880447820,644197911857,3 Pack | Bertolli Extra Light Olive Oil (2 L),Bertolli,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,79.98,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1880447820,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,14929118449,,"Terra Delyssa Organic Extra Virgin Olive Oil, 1L (Pack of 2)",Terra,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,32.51,35.66,8.83,4.8,361.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D14929118449,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,1062102151,644197911833,2 Pack | Bertolli Extra Light Olive Oil (2 L),Bertolli,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,54.99,54.99,0.0,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1062102151,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,15330553770,070404008742,"Pompeian Simply Light Taste Olive Oil, 2 Liter, 2 ct",Pompeian,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,59.95,,,5.0,1.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15330553770,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,15633356125,,Trader Giotto’s 100% Italian Organic Cold Pressed Extra Virgin Olive Oil 16.9fl oz 500ml (2 Bottles),Trader Giottos,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,41.5,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D15633356125,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,1487662808,011110044235,"KG Extra Virgin Olive Oil Cold Extracted, Rich and Fruity Flavor 101 fl oz , 2 Pack + Bonus",KG,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,159.99,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1487662808,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Ridgefield,98642,318552176,783399844676,Pompeian Imported Extra Virgin Organic Olive Oil (Pack of 2),Pompeian,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,21.49,25.77,16.61,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D318552176,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,577293810,096619710553,Kirkland Signature Extra Virgin Italian Olive Oil 2 L,Kirkland Signature,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,45.52,61.71,26.24,4.6,21.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D577293810,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,922877656,371655300402,"Kirkland Signature 2 x Organic Extra Virgin Olive Oil, 2 Liters - SET OF 4",Kirkland Signature,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,144.95,156.25,7.23,5.0,1.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D922877656,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,18175364908,070404009039,"Pompeian Smooth & Fruity Extra Virgin Olive Oil, 2 L",Pompeian,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,32.99,,,5.0,1.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D18175364908,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,714620818,039153011182,"Colavita Organic Extra Virgin Olive Oil, First Cold Pressed, Imported from Italy, 2 Liters",Colavita,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,54.99,0.0,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D714620818,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,19376552137,725821100752,Borges Extra Virgin Olive Oil 2L 67.6 fl oz,Borges,Home Page/Food/Pantry/International foods/European & Mediterranean,976759_976794_3854465,,45.0,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D19376552137,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,527584597,371655339464,Kirkland Signature Organic Extra Virgin Olive Oil 2L (2QT 3.6 fl. oz)-set 4,Kirkland Signature,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,145.24,145.0,-0.17,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D527584597,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,534173164,768253158670,"Extra Virgin Italian Olive Oil, 2 L",EP,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,49.98,0.0,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D534173164,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,407850202,096619420438,"2 Pack | Kirkland Signature Organic Extra Virgin Olive Oil, 2 L",Kirkland Signature,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,57.99,,,5.0,3.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D407850202,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,474788994,888670073223,"Wellsley Farms Organic Extra Virgin Olive Oil, 2L",Wellsley Farms,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,37.63,48.66,22.67,0.0,0.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D474788994,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,645755950,371655339471,Kirkland Signature Organic Extra Virgin Olive Oil 2L (2QT 3.6 fl. oz)-set 10,Kirkland Signature,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,400.75,400.75,0.0,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D645755950,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,5202769455,604965250861,"De La Rosa 613 Extra Virgin Olive Oil, 2 L",Delarosa613,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,31.98,,,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D5202769455,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,1455409348,759242893757,"3 Pack | Kirkland Signature Organic Extra Virgin Olive Oil, 2 L",Kirkland Signature,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,94.99,140.27,32.28,5.0,1.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1455409348,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,644774545,371655300419,"Kirkland Signature 2 x Organic Extra Virgin Olive Oil, 2 Liters - SET OF 10",Kirkland Signature,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,400.75,400.75,0.0,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D644774545,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,1238378419,,Alhorro extra virgin Moroccan olive oil 1-2L,Alhorro,Home Page/Food/Pantry/Pantry meal essentials,976759_976794_2807108,,29.9,29.99,0.3,,,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D1238378419,
2026-03-01,olive_oil,extra virgin olive oil 2 liter,Lacey,98503,569824677,096619433872,"Kirkland Signature hZKjAt Organic Extra Virgin Olive Oil, 2L (5 Pack)",Kirkland Signature,Home Page/Food/Pantry/Cooking oils & vinegar/Olive oils,976759_976794_4649724,,135.99,,,1.0,1.0,True,Available,https://goto.walmart.com/c/|PUBID|/568844/9383?veh=aff&sourceid=imp_000011112222333344&u=http%3A%2F%2Faffil.walmart.com%2Fcart%2FaddToCart%3Fitems%3D569824677,
